,pitch,start,end,duration,next_note
14657,64,26,28,2,64_2
14658,67,26,28,2,64_2
14659,65,22,24,2,69_4
14660,69,22,24,2,69_4
14661,69,22,24,2,69_4
14662,69,24,28,4,64_2
14663,65,26,28,2,60_2
14664,65,10,12,2,71_2
14665,64,26,28,2,67_2
14666,71,24,26,2,65_2
14667,69,26,28,2,71_2
14668,67,28,29,1,68_1
14669,69,29,30,1,66_1
14670,62,29,30,1,70_1
14671,71,28,30,2,64_1
14672,64,27,28,1,64_1
14673,64,19,20,1,62_1
14674,64,19,20,1,62_1
14675,60,27,28,1,71_1
14676,60,28,30,2,71_1
14677,57,28,29,1,59_1
14678,57,28,29,1,59_1
14679,69,26,28,2,65_2
14680,69,22,24,2,59_2
14681,69,22,24,2,59_2
14682,69,22,24,2,59_2
14683,71,26,28,2,71_2
14684,64,8,10,2,69_2
14685,69,24,28,4,71_2
14686,71,26,28,2,67_2
14687,67,24,26,2,65_2
14688,64,12,14,2,65_2
14689,71,29,30,1,69_1
14690,62,24,26,2,64_2
14691,62,26,28,2,62_2
14692,64,24,26,2,67_2
14693,62,26,28,2,65_2
14694,62,26,28,2,71_2
14695,69,26,28,2,62_2
14696,65,26,28,2,64_2
14697,62,20,24,4,71_4
14698,60,26,28,2,65_2
14699,67,16,20,4,65_4
14700,69,26,28,2,71_2
14701,60,20,22,2,71_2
14702,60,20,24,4,69_4
14703,67,24,28,4,60_2
14704,71,26,28,2,71_2
14705,65,26,28,2,65_2
14706,62,20,24,4,71_2
14707,64,22,24,2,60_2
14708,60,22,24,2,71_2
14709,67,26,28,2,69_2
14710,71,24,26,2,69_2
14711,69,20,24,4,60_4
14712,69,12,16,4,64_4
14713,71,10,12,2,67_2
14714,62,22,24,2,62_4
14715,65,26,28,2,64_2
14716,67,24,26,2,67_2
14717,65,24,28,4,69_2
14718,62,24,26,2,62_2
14719,65,26,28,2,62_2
14720,67,10,12,2,62_2
14721,67,26,28,2,69_2
14722,69,26,28,2,65_2
14723,67,26,28,2,69_2
14724,65,24,26,2,60_2
14725,65,20,24,4,67_4
14726,60,24,28,4,60_2
14727,62,26,28,2,69_2
14728,64,26,28,2,64_2
14729,60,24,26,2,62_2
14730,60,24,26,2,62_2
14731,62,25,26,1,69_3
14732,67,8,10,2,65_2
14733,69,26,28,2,62_2
14734,64,24,26,2,69_2
14735,62,20,24,4,69_4
14736,71,4,8,4,67_4
14737,65,20,24,4,65_2
14738,57,24,26,2,69_2
14739,69,4,6,2,62_2
14740,65,20,24,4,64_4
14741,65,12,16,4,69_2
14742,67,2,4,2,62_4
14743,64,24,28,4,69_2
14744,62,26,28,2,69_2
14745,67,26,28,2,67_2
14746,55,29,30,1,67_1
14747,59,29,30,1,68_1
14748,67,29,30,1,69_1
14749,67,29,30,1,69_1
14750,67,29,30,1,69_1
14751,60,29,30,1,67_1
14752,60,29,30,1,67_1
14753,60,29,30,1,67_1
14754,69,26,28,2,71_2
14755,60,26,28,2,65_2
14756,65,24,26,2,62_2
14757,65,24,26,2,62_2
14758,71,24,26,2,69_2
14759,65,26,28,2,69_2
14760,62,20,24,4,60_4
14761,62,16,20,4,69_2
14762,67,26,28,2,60_2
14763,65,26,28,2,64_2
14764,65,26,28,2,64_2
14765,64,26,28,2,62_2
14766,64,22,24,2,60_1
14767,60,24,28,4,71_2
14768,71,24,26,2,63_2
14769,71,24,26,2,63_2
14770,62,24,26,2,62_2
14771,71,7,8,1,71_1
14772,65,20,24,4,70_4
14773,62,21,22,1,65_4
14774,67,4,6,2,60_2
14775,69,26,28,2,65_2
14776,64,26,28,2,71_2
14777,71,2,4,2,60_2
14778,64,26,28,2,64_2
14779,71,26,28,2,64_2
14780,62,26,28,2,64_2
14781,64,26,28,2,64_2
14782,71,26,28,2,64_2
14783,71,26,28,2,69_2
14784,62,26,28,2,71_2
14785,60,26,28,2,64_2
14786,60,26,28,2,64_2
14787,60,26,28,2,64_2
14788,71,12,16,4,69_4
14789,67,26,28,2,65_2
14790,67,20,24,4,69_4
14791,62,26,28,2,69_2
14792,67,26,28,2,64_2
14793,62,24,26,2,71_2
14794,60,26,28,2,67_2
14795,65,24,26,2,62_2
14796,60,26,28,2,64_2
14797,64,26,28,2,65_2
14798,67,26,28,2,69_2
14799,60,26,28,2,69_2
14800,64,26,28,2,64_2
14801,69,26,28,2,69_2
14802,67,26,28,2,64_2
14803,64,26,28,2,67_2
14804,65,24,26,2,64_2
14805,67,2,4,2,64_2
14806,64,26,28,2,60_2
14807,69,20,24,4,64_4
14808,64,24,26,2,69_2
14809,62,16,20,4,71_4
14810,71,26,28,2,62_2
14811,60,26,28,2,64_2
14812,67,26,28,2,71_2
14813,65,20,24,4,71_4
14814,62,20,24,4,60_2
14815,62,16,20,4,60_4
14816,64,26,28,2,62_2
14817,71,24,28,4,65_2
14818,67,4,6,2,65_2
14819,67,8,10,2,62_2
14820,62,14,16,2,69_2
14821,69,24,26,2,67_2
14822,60,16,20,4,69_4
14823,69,24,28,4,60_2
14824,71,20,24,4,71_4
14825,60,20,24,4,65_2
14826,71,26,28,2,65_2
14827,67,4,6,2,67_2
14828,64,6,8,2,69_2
14829,62,24,28,4,65_2
14830,60,4,8,4,60_4
14831,62,22,24,2,60_4
14832,62,22,24,2,60_4
14833,71,2,4,2,67_4
14834,69,24,26,2,67_2
14835,60,24,28,4,62_2
14836,65,26,28,2,62_2
14837,60,26,28,2,62_2
14838,62,2,4,2,62_4
14839,62,22,24,2,59_4
14840,57,26,28,2,59_2
14841,71,24,28,4,62_2
14842,71,26,28,2,60_2
14843,60,24,28,4,64_2
14844,67,2,4,2,67_4
14845,71,4,8,4,65_4
14846,64,18,20,2,65_4
14847,71,18,20,2,67_4
14848,67,26,28,2,67_2
14849,67,26,28,2,64_2
14850,64,26,28,2,69_2
14851,64,24,26,2,67_2
14852,67,26,28,2,62_2
14853,65,26,28,2,69_2
14854,67,28,29,1,64_1
14855,60,24,26,2,69_2
14856,69,24,26,2,64_2
14857,69,26,28,2,65_2
14858,69,26,28,2,65_2
14859,71,24,26,2,65_2
14860,65,22,24,2,65_4
14861,62,26,28,2,60_2
14862,64,22,24,2,71_4
14863,64,26,28,2,60_2
14864,71,24,25,1,66_1
14865,67,26,28,2,69_2
14866,71,4,6,2,62_2
14867,67,4,6,2,62_2
14868,71,24,28,4,67_2
14869,69,4,8,4,65_2
14870,71,26,28,2,62_2
14871,71,26,28,2,62_2
14872,62,20,22,2,69_2
14873,62,26,28,2,64_2
14874,62,26,28,2,64_2
14875,62,26,28,2,62_2
14876,62,26,28,2,62_2
14877,62,26,28,2,62_2
14878,62,26,28,2,57_2
14879,62,26,28,2,57_2
14880,62,26,28,2,57_2
14881,57,26,28,2,64_2
14882,60,26,28,2,71_2
14883,64,8,12,4,65_2
14884,67,24,26,2,71_2
14885,65,24,26,2,69_2
14886,62,20,24,4,60_4
14887,69,20,22,2,71_2
14888,60,4,8,4,60_4
14889,71,24,26,2,71_2
14890,71,26,28,2,65_2
14891,71,26,28,2,65_2
14892,60,24,28,4,67_2
14893,65,26,28,2,67_2
14894,65,26,28,2,67_2
14895,62,28,30,2,65_1
14896,71,26,28,2,65_2
14897,62,24,26,2,64_2
14898,71,24,28,4,60_2
14899,67,26,28,2,64_2
14900,60,4,8,4,62_4
14901,60,24,28,4,62_2
14902,60,26,28,2,71_2
14903,65,24,26,2,71_2
14904,71,26,28,2,67_2
14905,67,26,28,2,67_2
14906,67,24,26,2,60_2
14907,65,4,6,2,62_2
14908,65,24,26,2,62_2
14909,64,26,28,2,60_2
14910,71,24,26,2,60_2
14911,62,26,28,2,71_2
14912,60,22,24,2,67_2
14913,67,22,24,2,60_4
14914,62,24,26,2,64_2
14915,71,26,28,2,69_2
14916,65,12,16,4,69_4
14917,67,26,28,2,71_2
14918,57,6,8,2,62_2
14919,64,20,24,4,71_4
14920,67,26,28,2,71_2
14921,64,24,26,2,69_2
14922,60,26,28,2,69_2
14923,60,26,28,2,60_2
14924,60,16,20,4,64_4
14925,64,20,24,4,62_4
14926,64,20,24,4,62_4
14927,69,26,28,2,65_2
14928,65,26,28,2,65_2
14929,69,20,24,4,71_4
14930,65,24,28,4,67_2
14931,71,26,28,2,64_2
14932,67,2,4,2,71_2
14933,71,20,24,4,62_2
14934,60,22,24,2,67_4
14935,65,24,26,2,60_2
14936,67,22,24,2,70_2
14937,62,26,28,2,64_2
14938,71,22,24,2,64_4
14939,64,26,28,2,64_2
14940,67,18,20,2,64_2
14941,71,12,16,4,64_4
14942,71,26,28,2,71_2
14943,71,20,24,4,71_4
14944,69,24,28,4,69_2
14945,60,4,8,4,71_4
14946,67,4,8,4,60_4
14947,71,24,26,2,60_2
14948,64,26,28,2,65_2
14949,64,26,28,2,60_2
14950,64,24,26,2,62_2
14951,71,26,28,2,62_2
14952,71,20,24,4,67_4
14953,69,18,20,2,64_2
14954,64,26,28,2,64_2
14955,69,20,24,4,62_4
14956,71,20,24,4,65_4
14957,67,26,28,2,62_2
14958,69,26,28,2,60_2
14959,65,26,28,2,65_2
14960,69,26,28,2,69_2
14961,62,20,24,4,71_2
14962,60,24,28,4,67_2
14963,64,26,28,2,64_2
14964,71,26,28,2,60_2
14965,57,29,30,1,66_1
14966,57,29,30,1,66_1
14967,57,29,30,1,66_1
14968,57,29,30,1,66_1
14969,60,22,24,2,67_1
14970,62,26,28,2,67_2
14971,64,26,28,2,65_2
14972,67,26,28,2,64_2
14973,67,26,28,2,57_2
14974,62,26,28,2,60_2
14975,69,8,12,4,65_2
14976,67,8,12,4,71_4
14977,65,26,28,2,67_2
14978,71,2,4,2,62_2
14979,69,26,28,2,64_2
14980,69,26,28,2,64_2
14981,65,26,28,2,67_2
14982,69,26,28,2,62_2
14983,64,26,28,2,62_2
14984,59,24,26,2,60_2
14985,65,24,26,2,60_2
14986,69,20,22,2,69_2
14987,67,4,8,4,62_4
14988,69,26,28,2,62_2
14989,65,26,28,2,64_2
14990,71,22,24,2,71_4
14991,71,24,26,2,69_2
14992,62,20,24,4,69_4
14993,62,26,28,2,64_2
14994,64,8,10,2,65_2
14995,71,8,10,2,67_2
14996,71,24,26,2,60_2
14997,71,18,20,2,65_4
14998,71,18,20,2,65_4
14999,60,6,8,2,71_4
15000,71,20,24,4,64_4
15001,71,24,28,4,71_2
15002,64,24,26,2,62_2
15003,64,26,28,2,69_2
15004,65,24,26,2,67_2
15005,60,20,24,4,62_4
15006,64,26,28,2,71_2
15007,64,26,28,2,64_2
15008,64,26,28,2,65_2
15009,64,26,28,2,65_2
15010,71,20,24,4,71_2
15011,69,26,28,2,62_2
15012,71,26,28,2,67_2
15013,69,24,28,4,60_2
15014,60,24,28,4,71_2
15015,67,24,26,2,62_2
15016,64,26,28,2,65_2
15017,60,26,28,2,62_2
15018,67,26,28,2,64_2
15019,60,20,24,4,71_4
15020,60,20,24,4,71_4
15021,71,20,24,4,71_4
15022,71,24,26,2,69_2
15023,60,24,26,2,61_2
15024,64,24,27,3,62_1
15025,62,26,28,2,67_2
15026,71,26,28,2,69_2
15027,71,20,24,4,64_4
15028,57,26,28,2,60_2
15029,65,29,30,1,60_1
15030,65,26,28,2,71_2
15031,60,26,28,2,65_2
15032,60,26,28,2,62_2
15033,71,26,28,2,65_2
15034,64,24,26,2,67_2
15035,59,24,26,2,60_2
15036,71,2,4,2,60_2
15037,60,26,28,2,71_2
15038,69,26,28,2,62_2
15039,71,16,20,4,67_4
15040,62,26,28,2,65_2
15041,60,2,4,2,60_2
15042,69,8,12,4,67_4
15043,65,26,28,2,65_2
15044,60,2,4,2,71_2
15045,71,4,8,4,62_4
15046,60,4,6,2,59_2
15047,62,24,26,2,67_2
15048,62,26,28,2,67_2
15049,62,26,28,2,60_2
15050,60,16,20,4,65_4
15051,71,26,28,2,64_2
15052,67,26,28,2,62_2
15053,62,24,28,4,70_2
15054,69,25,26,1,69_3
15055,60,26,28,2,64_2
15056,60,26,28,2,64_2
15057,60,26,28,2,64_2
15058,62,24,26,2,62_2
15059,62,24,26,2,62_2
15060,64,24,28,4,65_2
15061,69,22,24,2,71_2
15062,69,26,28,2,69_2
15063,62,28,29,1,60_1
15064,65,18,20,2,64_4
15065,60,4,8,4,60_4
15066,71,24,28,4,62_2
15067,71,24,28,4,62_2
15068,67,24,26,2,69_2
15069,62,18,20,2,71_2
15070,62,26,28,2,67_2
15071,71,26,28,2,71_2
15072,60,2,4,2,69_2
15073,65,26,28,2,65_2
15074,65,16,20,4,65_4
15075,64,24,28,4,67_2
15076,65,24,26,2,67_2
15077,62,26,28,2,60_2
15078,52,26,28,2,58_2
15079,52,26,28,2,58_2
15080,64,10,12,2,69_2
15081,67,20,24,4,60_4
15082,64,24,28,4,64_2
15083,65,26,28,2,65_2
15084,64,26,28,2,67_2
15085,62,24,28,4,62_2
15086,57,26,28,2,67_2
15087,67,26,28,2,65_2
15088,62,24,28,4,71_2
15089,67,4,8,4,67_4
15090,64,20,24,4,69_4
15091,71,26,28,2,67_2
15092,60,26,28,2,69_2
15093,57,12,16,4,67_4
15094,62,26,28,2,71_2
15095,65,26,28,2,65_2
15096,62,26,28,2,62_2
15097,71,26,28,2,64_2
15098,64,24,28,4,71_2
15099,57,26,28,2,71_2
15100,57,26,28,2,71_2
15101,62,22,24,2,71_4
15102,62,22,24,2,71_4
15103,62,22,24,2,71_4
15104,69,26,28,2,64_2
15105,69,26,28,2,64_2
15106,69,26,28,2,64_2
15107,67,26,28,2,67_2
15108,60,24,26,2,70_2
15109,62,26,28,2,60_2
15110,71,8,10,2,64_2
15111,69,24,28,4,69_2
15112,65,26,28,2,64_2
15113,60,2,4,2,69_4
15114,71,22,24,2,67_2
15115,67,26,28,2,60_2
15116,65,24,26,2,70_2
15117,60,24,28,4,64_2
15118,71,24,28,4,64_2
15119,64,26,28,2,60_2
15120,64,26,28,2,60_2
15121,69,26,28,2,65_2
15122,60,26,28,2,60_2
15123,69,26,28,2,62_2
15124,62,18,20,2,61_2
15125,67,20,22,2,67_2
15126,60,20,24,4,62_4
15127,60,20,24,4,62_4
15128,71,26,28,2,64_2
15129,60,24,26,2,69_2
15130,64,20,24,4,62_4
15131,64,26,28,2,62_2
15132,67,10,12,2,67_2
15133,67,20,24,4,69_4
15134,65,20,22,2,64_2
15135,71,26,28,2,60_2
15136,71,26,28,2,60_2
15137,69,24,28,4,64_2
15138,60,26,28,2,62_2
15139,67,26,28,2,71_2
15140,64,4,8,4,65_2
15141,69,26,28,2,69_2
15142,71,2,4,2,62_2
15143,65,8,12,4,60_2
15144,69,24,26,2,67_2
15145,60,16,20,4,69_4
15146,64,24,28,4,67_2
15147,64,24,28,4,67_2
15148,62,26,28,2,69_2
15149,64,24,26,2,69_2
15150,69,24,26,2,65_2
15151,69,24,26,2,65_2
15152,62,26,28,2,60_2
15153,67,26,27,1,66_1
15154,65,26,28,2,64_2
15155,67,20,24,4,71_4
15156,60,24,28,4,69_2
15157,67,26,28,2,62_2
15158,64,26,28,2,60_2
15159,69,26,28,2,67_2
15160,64,26,28,2,67_1
15161,64,24,26,2,60_2
15162,62,26,28,2,71_2
15163,62,26,28,2,71_2
15164,65,26,28,2,71_2
15165,62,12,14,2,62_2
15166,60,26,28,2,64_2
15167,67,26,28,2,67_2
15168,64,26,28,2,65_2
15169,62,16,20,4,69_4
15170,67,20,24,4,65_4
15171,62,29,30,1,64_1
15172,62,29,30,1,64_1
15173,62,29,30,1,64_1
15174,62,29,30,1,64_1
15175,62,29,30,1,64_1
15176,60,26,28,2,60_2
15177,69,2,4,2,71_2
15178,62,20,24,4,69_4
15179,62,20,24,4,69_4
15180,64,26,28,2,60_2
15181,65,24,26,2,65_2
15182,67,24,26,2,71_2
15183,62,26,28,2,64_2
15184,67,29,30,1,69_1
15185,67,29,30,1,69_1
15186,55,29,30,1,71_1
15187,55,29,30,1,71_1
15188,64,2,4,2,69_2
15189,71,2,4,2,69_4
15190,71,26,28,2,60_2
15191,69,6,8,2,71_2
15192,64,26,28,2,67_2
15193,64,26,28,2,67_2
15194,64,20,24,4,62_4
15195,62,26,28,2,60_2
15196,67,24,26,2,60_2
15197,69,2,4,2,67_2
15198,67,4,8,4,62_4
15199,71,22,24,2,60_4
15200,69,24,26,2,67_2
15201,60,26,28,2,69_2
15202,65,24,28,4,65_2
15203,65,24,28,4,65_2
15204,62,24,26,2,62_2
15205,71,26,28,2,71_2
15206,71,26,28,2,69_2
15207,65,16,20,4,69_2
15208,69,12,16,4,60_2
15209,62,26,28,2,67_2
15210,69,26,28,2,62_2
15211,67,26,28,2,60_2
15212,65,14,16,2,71_4
15213,67,26,28,2,64_2
15214,64,26,28,2,69_2
15215,71,20,24,4,65_4
15216,60,20,24,4,64_2
15217,69,20,24,4,60_4
15218,62,26,28,2,60_2
15219,67,26,28,2,62_2
15220,67,26,28,2,70_2
15221,71,26,28,2,65_2
15222,71,2,4,2,65_2
15223,64,10,12,2,62_4
15224,65,26,28,2,64_2
15225,65,26,28,2,64_2
15226,60,26,28,2,65_2
15227,71,26,28,2,60_2
15228,69,26,28,2,71_2
15229,62,24,28,4,67_2
15230,65,24,28,4,69_2
15231,64,20,24,4,57_4
15232,65,26,28,2,65_2
15233,64,8,10,2,62_2
15234,64,26,28,2,65_2
15235,67,26,28,2,60_2
15236,62,29,30,1,57_1
15237,62,29,30,1,57_1
15238,71,8,10,2,65_2
15239,65,26,28,2,69_2
15240,65,26,28,2,69_2
15241,65,16,20,4,69_4
15242,60,20,24,4,60_2
15243,62,26,28,2,64_2
15244,71,8,10,2,62_2
15245,60,24,26,2,69_2
15246,60,22,24,2,71_4
15247,71,20,22,2,62_2
15248,67,27,28,1,65_1
15249,71,24,26,2,60_2
15250,64,28,30,2,71_1
15251,65,8,10,2,62_2
15252,62,24,26,2,61_2
15253,62,20,22,2,67_2
15254,64,26,28,2,62_2
15255,67,24,26,2,62_2
15256,60,26,28,2,71_2
15257,71,22,24,2,64_2
15258,60,6,8,2,69_2
15259,69,26,28,2,67_2
15260,62,24,26,2,62_2
15261,69,16,20,4,69_4
15262,71,26,28,2,62_2
15263,64,26,28,2,71_2
15264,62,28,29,1,67_1
15265,64,24,26,2,67_2
15266,65,20,22,2,60_2
15267,65,20,24,4,69_4
15268,65,26,28,2,67_2
15269,64,26,28,2,64_2
15270,71,18,20,2,67_2
15271,69,20,24,4,60_4
15272,69,26,28,2,65_2
15273,71,2,4,2,65_2
15274,62,26,28,2,60_2
15275,62,26,28,2,67_2
15276,65,24,26,2,71_2
15277,60,26,28,2,69_2
15278,64,22,24,2,64_2
15279,67,26,28,2,62_2
15280,62,26,28,2,60_2
15281,60,22,24,2,67_4
15282,69,20,24,4,65_4
15283,60,22,24,2,71_4
15284,60,22,24,2,69_4
15285,69,22,24,2,62_4
15286,69,22,24,2,62_4
15287,71,4,8,4,69_4
15288,62,24,26,2,64_2
15289,60,26,28,2,67_2
15290,62,6,8,2,60_4
15291,60,26,28,2,67_2
15292,62,26,28,2,71_2
15293,69,14,16,2,65_2
15294,71,22,24,2,67_4
15295,71,22,24,2,67_4
15296,71,22,24,2,67_4
15297,71,26,28,2,71_2
15298,65,26,28,2,65_2
15299,65,26,28,2,65_2
15300,60,26,28,2,67_2
15301,60,26,28,2,67_2
15302,60,26,28,2,67_2
15303,69,20,22,2,65_2
15304,71,8,12,4,69_4
15305,62,2,4,2,65_2
15306,62,24,28,4,62_2
15307,65,20,24,4,62_4
15308,65,20,24,4,62_4
15309,60,24,28,4,64_2
15310,62,26,28,2,60_2
15311,69,26,28,2,67_2
15312,67,26,28,2,65_2
15313,67,26,28,2,65_2
15314,60,26,28,2,71_2
15315,62,26,28,2,69_2
15316,64,26,28,2,71_2
15317,69,24,26,2,65_2
15318,60,26,28,2,67_2
15319,67,24,28,4,64_2
15320,64,24,28,4,60_2
15321,65,26,28,2,71_2
15322,62,26,28,2,71_2
15323,64,8,12,4,69_4
15324,65,20,22,2,67_2
15325,65,20,22,2,67_2
15326,71,24,26,2,67_2
15327,67,24,28,4,62_2
15328,69,2,4,2,71_2
15329,65,26,28,2,65_2
15330,60,20,24,4,65_4
15331,62,20,24,4,67_4
15332,69,24,26,2,69_2
15333,67,26,28,2,64_2
15334,67,24,26,2,69_2
15335,65,26,28,2,71_2
15336,62,4,8,4,65_2
15337,71,20,24,4,65_4
15338,67,24,26,2,71_2
15339,67,26,28,2,71_2
15340,57,26,28,2,71_2
15341,64,18,20,2,60_2
15342,71,26,28,2,60_2
15343,69,4,8,4,65_4
15344,64,26,28,2,67_2
15345,71,2,4,2,65_2
15346,62,26,28,2,62_2
15347,60,20,24,4,62_4
15348,67,22,24,2,67_4
15349,71,18,20,2,71_2
15350,71,26,28,2,67_2
15351,69,26,28,2,62_2
15352,71,24,26,2,65_2
15353,65,26,28,2,64_2
15354,67,26,28,2,64_2
15355,62,26,28,2,62_2
15356,60,26,28,2,64_2
15357,62,12,16,4,69_2
15358,57,26,28,2,62_2
15359,62,29,30,1,70_1
15360,62,24,26,2,62_2
15361,71,22,24,2,71_4
15362,65,4,8,4,60_4
15363,64,4,8,4,60_4
15364,59,28,29,1,70_1
15365,62,24,28,4,64_2
15366,67,24,26,2,71_2
15367,69,2,4,2,60_4
15368,62,26,28,2,69_2
15369,64,10,12,2,64_2
15370,71,10,12,2,69_2
15371,57,26,28,2,62_2
